gain	1	10	-83.01
gain	10	1	-78.51
gain	1	11	-77.62
gain	11	1	-81.58
gain	1	12	-89.69
gain	12	1	-89.82
gain	1	13	-70.77
gain	13	1	-77.30
gain	1	14	-91.08
gain	14	1	-93.03
gain	1	15	-74.86
gain	15	1	-76.14
gain	1	16	-77.43
gain	16	1	-72.52
gain	1	17	-69.13
gain	17	1	-74.57
gain	1	18	-77.27
gain	18	1	-78.70
gain	1	19	-95.59
gain	19	1	-99.83
gain	1	20	-89.82
gain	20	1	-86.46
gain	1	21	-64.63
gain	21	1	-67.29
gain	1	22	-87.08
gain	22	1	-90.81
gain	1	23	-81.35
gain	23	1	-81.68
gain	1	24	-77.23
gain	24	1	-82.65
gain	1	25	-84.38
gain	25	1	-92.57
gain	1	26	-84.09
gain	26	1	-85.23
gain	1	27	-99.22
gain	27	1	-106.31
gain	1	28	-90.73
gain	28	1	-89.83
gain	1	29	-89.31
gain	29	1	-89.58
gain	1	30	-74.04
gain	30	1	-72.68
gain	1	31	-86.11
gain	31	1	-86.55
gain	1	32	-77.29
gain	32	1	-79.38
gain	1	33	-93.45
gain	33	1	-99.53
gain	1	34	-87.51
gain	34	1	-89.64
gain	1	35	-86.70
gain	35	1	-93.25
gain	1	36	-72.22
gain	36	1	-74.50
gain	1	37	-82.24
gain	37	1	-82.62
gain	1	38	-86.95
gain	38	1	-89.76
gain	1	39	-74.88
gain	39	1	-79.44
gain	1	40	-71.49
gain	40	1	-69.49
gain	1	41	-83.07
gain	41	1	-81.34
gain	1	42	-86.17
gain	42	1	-88.67
gain	1	43	-88.64
gain	43	1	-87.20
gain	1	44	-74.50
gain	44	1	-73.43
gain	1	45	-80.65
gain	45	1	-85.04
gain	1	46	-75.90
gain	46	1	-75.46
gain	1	47	-88.53
gain	47	1	-87.07
gain	1	48	-84.54
gain	48	1	-82.52
gain	2	3	-88.67
gain	3	2	-86.00
gain	2	4	-75.90
gain	4	2	-68.93
gain	2	5	-80.24
gain	5	2	-75.36
gain	2	6	-96.71
gain	6	2	-93.18
gain	2	7	-88.18
gain	7	2	-88.34
gain	2	8	-96.49
gain	8	2	-95.03
gain	2	9	-92.08
gain	9	2	-89.71
gain	2	10	-89.91
gain	10	2	-82.27
gain	2	11	-74.02
gain	11	2	-74.84
gain	2	12	-98.73
gain	12	2	-95.73
gain	2	13	-89.67
gain	13	2	-93.06
gain	2	14	-89.13
gain	14	2	-87.94
gain	2	15	-86.22
gain	15	2	-84.36
gain	2	16	-90.20
gain	16	2	-82.16
gain	2	17	-79.89
gain	17	2	-82.19
gain	2	18	-90.18
gain	18	2	-88.47
gain	2	19	-94.36
gain	19	2	-95.46
gain	2	20	-101.04
gain	20	2	-94.55
gain	2	21	-79.03
gain	21	2	-78.55
gain	2	22	-90.74
gain	22	2	-91.33
gain	2	23	-91.52
gain	23	2	-88.72
gain	2	24	-93.19
gain	24	2	-95.47
gain	2	25	-89.41
gain	25	2	-94.46
gain	2	26	-87.14
gain	26	2	-85.14
gain	2	27	-97.22
gain	27	2	-101.17
gain	2	28	-91.62
gain	28	2	-87.59
gain	2	29	-91.88
gain	29	2	-89.01
gain	2	30	-81.24
gain	30	2	-76.75
gain	2	31	-102.06
gain	31	2	-99.36
gain	2	32	-87.06
gain	32	2	-86.01
gain	2	33	-95.10
gain	33	2	-98.05
gain	2	34	-93.72
gain	34	2	-92.71
gain	2	35	-100.95
gain	35	2	-104.37
gain	2	36	-91.05
gain	36	2	-90.20
gain	2	37	-85.38
gain	37	2	-82.63
gain	2	38	-89.38
gain	38	2	-89.06
gain	2	39	-93.17
gain	39	2	-94.60
gain	2	40	-86.28
gain	40	2	-81.13
gain	2	41	-96.89
gain	41	2	-92.02
gain	2	42	-97.87
gain	42	2	-97.24
gain	2	43	-98.52
gain	43	2	-93.94
gain	2	44	-83.54
gain	44	2	-79.32
gain	2	45	-98.57
gain	45	2	-99.83
gain	2	46	-90.06
gain	46	2	-86.48
gain	2	47	-101.96
gain	47	2	-97.35
gain	2	48	-95.83
gain	48	2	-90.67
gain	3	4	-87.99
gain	4	3	-83.69
gain	3	5	-83.24
gain	5	3	-81.03
gain	3	6	-81.19
gain	6	3	-80.33
gain	3	7	-59.48
gain	7	3	-62.31
gain	3	8	-88.88
gain	8	3	-90.09
gain	3	9	-88.27
gain	9	3	-88.57
gain	3	10	-83.09
gain	10	3	-78.12
gain	3	11	-80.30
gain	11	3	-83.79
gain	3	12	-91.21
gain	12	3	-90.88
gain	3	13	-74.63
gain	13	3	-80.69
gain	3	14	-94.15
gain	14	3	-95.64
gain	3	15	-87.80
gain	15	3	-88.62
gain	3	16	-94.20
gain	16	3	-88.83
gain	3	17	-85.48
gain	17	3	-90.44
gain	3	18	-82.21
gain	18	3	-83.17
gain	3	19	-94.01
gain	19	3	-97.79
gain	3	20	-96.39
gain	20	3	-92.57
gain	3	21	-87.86
gain	21	3	-90.04
gain	3	22	-90.50
gain	22	3	-93.76
gain	3	23	-88.40
gain	23	3	-88.27
gain	3	24	-78.17
gain	24	3	-83.13
gain	3	25	-84.54
gain	25	3	-92.27
gain	3	26	-80.72
gain	26	3	-81.39
gain	3	27	-94.74
gain	27	3	-101.36
gain	3	28	-76.00
gain	28	3	-74.64
gain	3	29	-81.46
gain	29	3	-81.26
gain	3	30	-93.99
gain	30	3	-92.17
gain	3	31	-89.82
gain	31	3	-89.79
gain	3	32	-90.72
gain	32	3	-92.34
gain	3	33	-92.93
gain	33	3	-98.54
gain	3	34	-96.74
gain	34	3	-98.40
gain	3	35	-92.24
gain	35	3	-98.33
gain	3	36	-86.89
gain	36	3	-88.71
gain	3	37	-79.70
gain	37	3	-79.62
gain	3	38	-71.81
gain	38	3	-74.16
gain	3	39	-72.05
gain	39	3	-76.15
gain	3	40	-79.22
gain	40	3	-76.75
gain	3	41	-58.51
gain	41	3	-56.31
gain	3	42	-89.26
gain	42	3	-91.30
gain	3	43	-83.05
gain	43	3	-81.14
gain	3	44	-78.76
gain	44	3	-77.22
gain	3	45	-77.88
gain	45	3	-81.81
gain	3	46	-90.19
gain	46	3	-89.28
gain	3	47	-88.25
gain	47	3	-86.32
gain	3	48	-91.98
gain	48	3	-89.49
gain	4	5	-81.12
gain	5	4	-83.21
gain	4	6	-89.45
gain	6	4	-92.89
gain	4	7	-76.58
gain	7	4	-83.71
gain	4	8	-88.28
gain	8	4	-93.79
gain	4	9	-84.33
gain	9	4	-88.93
gain	4	10	-84.64
gain	10	4	-83.97
gain	4	11	-72.66
gain	11	4	-80.45
gain	4	12	-89.82
gain	12	4	-93.79
gain	4	13	-70.15
gain	13	4	-80.51
gain	4	14	-84.34
gain	14	4	-90.13
gain	4	15	-80.88
gain	15	4	-85.99
gain	4	16	-82.22
gain	16	4	-81.15
gain	4	17	-77.55
gain	17	4	-86.81
gain	4	18	-85.57
gain	18	4	-90.83
gain	4	19	-94.39
gain	19	4	-102.46
gain	4	20	-85.75
gain	20	4	-86.23
gain	4	21	-72.59
gain	21	4	-79.08
gain	4	22	-88.49
gain	22	4	-96.05
gain	4	23	-92.13
gain	23	4	-96.29
gain	4	24	-74.01
gain	24	4	-83.26
gain	4	25	-85.79
gain	25	4	-97.81
gain	4	26	-82.71
gain	26	4	-87.68
gain	4	27	-95.95
gain	27	4	-106.87
gain	4	28	-94.20
gain	28	4	-97.14
gain	4	29	-89.13
gain	29	4	-93.23
gain	4	30	-75.05
gain	30	4	-77.52
gain	4	31	-91.09
gain	31	4	-95.37
gain	4	32	-78.84
gain	32	4	-84.76
gain	4	33	-88.97
gain	33	4	-98.89
gain	4	34	-87.65
gain	34	4	-93.61
gain	4	35	-91.04
gain	35	4	-101.43
gain	4	36	-81.02
gain	36	4	-87.14
gain	4	37	-86.92
gain	37	4	-91.14
gain	4	38	-83.32
gain	38	4	-89.97
gain	4	39	-76.67
gain	39	4	-85.07
gain	4	40	-82.52
gain	40	4	-84.35
gain	4	41	-88.58
gain	41	4	-90.68
gain	4	42	-91.44
gain	42	4	-97.77
gain	4	43	-80.98
gain	43	4	-83.38
gain	4	44	-74.17
gain	44	4	-76.93
gain	4	45	-84.59
gain	45	4	-92.82
gain	4	46	-83.49
gain	46	4	-86.89
gain	4	47	-88.81
gain	47	4	-91.17
gain	4	48	-84.29
gain	48	4	-86.11
gain	5	6	-85.53
gain	6	5	-86.88
gain	5	7	-89.88
gain	7	5	-94.93
gain	5	8	-90.45
gain	8	5	-93.87
gain	5	9	-72.88
gain	9	5	-75.39
gain	5	10	-75.67
gain	10	5	-72.91
gain	5	11	-87.19
gain	11	5	-92.90
gain	5	12	-85.24
gain	12	5	-87.12
gain	5	13	-75.85
gain	13	5	-84.12
gain	5	14	-92.93
gain	14	5	-96.63
gain	5	15	-59.95
gain	15	5	-62.97
gain	5	16	-63.73
gain	16	5	-60.57
gain	5	17	-64.08
gain	17	5	-71.26
gain	5	18	-59.45
gain	18	5	-62.62
gain	5	19	-80.83
gain	19	5	-86.81
gain	5	20	-80.55
gain	20	5	-78.94
gain	5	21	-73.45
gain	21	5	-77.84
gain	5	22	-83.72
gain	22	5	-89.19
gain	5	23	-71.08
gain	23	5	-73.16
gain	5	24	-81.72
gain	24	5	-88.89
gain	5	25	-71.47
gain	25	5	-81.41
gain	5	26	-74.95
gain	26	5	-77.83
gain	5	27	-92.86
gain	27	5	-101.69
gain	5	28	-79.32
gain	28	5	-80.17
gain	5	29	-86.84
gain	29	5	-88.85
gain	5	30	-72.01
gain	30	5	-72.40
gain	5	31	-84.30
gain	31	5	-86.49
gain	5	32	-59.39
gain	32	5	-63.23
gain	5	33	-83.11
gain	33	5	-90.93
gain	5	34	-77.18
gain	34	5	-81.06
gain	5	35	-84.20
gain	35	5	-92.50
gain	5	36	-71.28
gain	36	5	-75.31
gain	5	37	-75.35
gain	37	5	-77.48
gain	5	38	-89.04
gain	38	5	-93.60
gain	5	39	-76.39
gain	39	5	-82.69
gain	5	40	-77.88
gain	40	5	-77.62
gain	5	41	-85.64
gain	41	5	-85.65
gain	5	42	-80.03
gain	42	5	-84.28
gain	5	43	-74.31
gain	43	5	-74.61
gain	5	44	-81.38
gain	44	5	-82.05
gain	5	45	-87.54
gain	45	5	-93.68
gain	5	46	-65.63
gain	46	5	-66.94
gain	5	47	-87.21
gain	47	5	-87.49
gain	5	48	-83.93
gain	48	5	-83.66
gain	6	7	-86.96
gain	7	6	-90.65
gain	6	8	-92.97
gain	8	6	-95.04
gain	6	9	-70.59
gain	9	6	-71.75
gain	6	10	-80.28
gain	10	6	-76.17
gain	6	11	-84.08
gain	11	6	-88.43
gain	6	12	-81.08
gain	12	6	-81.60
gain	6	13	-79.61
gain	13	6	-86.53
gain	6	14	-73.27
gain	14	6	-75.62
gain	6	15	-78.67
gain	15	6	-80.34
gain	6	16	-84.63
gain	16	6	-80.12
gain	6	17	-82.53
gain	17	6	-88.36
gain	6	18	-79.35
gain	18	6	-81.17
gain	6	19	-90.68
gain	19	6	-95.31
gain	6	20	-90.71
gain	20	6	-87.75
gain	6	21	-75.75
gain	21	6	-78.80
gain	6	22	-86.20
gain	22	6	-90.32
gain	6	23	-72.42
gain	23	6	-73.15
gain	6	24	-75.81
gain	24	6	-81.62
gain	6	25	-74.89
gain	25	6	-83.48
gain	6	26	-79.08
gain	26	6	-80.61
gain	6	27	-87.91
gain	27	6	-95.39
gain	6	28	-76.02
gain	28	6	-75.52
gain	6	29	-82.03
gain	29	6	-82.70
gain	6	30	-89.72
gain	30	6	-88.76
gain	6	31	-84.93
gain	31	6	-85.77
gain	6	32	-82.27
gain	32	6	-84.76
gain	6	33	-59.95
gain	33	6	-66.43
gain	6	34	-86.12
gain	34	6	-88.64
gain	6	35	-72.08
gain	35	6	-79.03
gain	6	36	-89.44
gain	36	6	-92.12
gain	6	37	-67.97
gain	37	6	-68.74
gain	6	38	-74.21
gain	38	6	-77.42
gain	6	39	-73.17
gain	39	6	-78.12
gain	6	40	-65.34
gain	40	6	-63.73
gain	6	41	-86.03
gain	41	6	-84.69
gain	6	42	-86.72
gain	42	6	-89.62
gain	6	43	-81.49
gain	43	6	-80.45
gain	6	44	-75.37
gain	44	6	-74.69
gain	6	45	-82.66
gain	45	6	-87.44
gain	6	46	-87.71
gain	46	6	-87.67
gain	6	47	-68.97
gain	47	6	-67.90
gain	6	48	-82.83
gain	48	6	-81.20
gain	7	8	-98.44
gain	8	7	-96.82
gain	7	9	-86.60
gain	9	7	-84.06
gain	7	10	-94.23
gain	10	7	-86.44
gain	7	11	-79.31
gain	11	7	-79.97
gain	7	12	-97.22
gain	12	7	-94.06
gain	7	13	-85.54
gain	13	7	-88.77
gain	7	14	-95.97
gain	14	7	-94.63
gain	7	15	-96.71
gain	15	7	-94.69
gain	7	16	-87.66
gain	16	7	-79.46
gain	7	17	-93.65
gain	17	7	-95.78
gain	7	18	-92.20
gain	18	7	-90.33
gain	7	19	-92.44
gain	19	7	-93.39
gain	7	20	-100.27
gain	20	7	-93.62
gain	7	21	-79.40
gain	21	7	-78.76
gain	7	22	-94.36
gain	22	7	-94.79
gain	7	23	-88.05
gain	23	7	-85.09
gain	7	24	-82.07
gain	24	7	-84.20
gain	7	25	-90.86
gain	25	7	-95.75
gain	7	26	-95.48
gain	26	7	-93.32
gain	7	27	-96.17
gain	27	7	-99.96
gain	7	28	-86.06
gain	28	7	-81.87
gain	7	29	-79.18
gain	29	7	-76.16
gain	7	30	-89.52
gain	30	7	-84.87
gain	7	31	-95.53
gain	31	7	-92.67
gain	7	32	-90.09
gain	32	7	-88.89
gain	7	33	-88.26
gain	33	7	-91.05
gain	7	34	-96.05
gain	34	7	-94.88
gain	7	35	-96.96
gain	35	7	-100.22
gain	7	36	-85.74
gain	36	7	-84.73
gain	7	37	-93.80
gain	37	7	-90.89
gain	7	38	-81.64
gain	38	7	-81.16
gain	7	39	-82.54
gain	39	7	-83.81
gain	7	40	-85.64
gain	40	7	-80.34
gain	7	41	-67.68
gain	41	7	-62.65
gain	7	42	-93.51
gain	42	7	-92.72
gain	7	43	-99.00
gain	43	7	-94.26
gain	7	44	-74.72
gain	44	7	-70.35
gain	7	45	-72.23
gain	45	7	-73.32
gain	7	46	-91.71
gain	46	7	-87.97
gain	7	47	-81.07
gain	47	7	-76.31
gain	7	48	-97.52
gain	48	7	-92.20
gain	8	9	-85.68
gain	9	8	-84.77
gain	8	10	-80.35
gain	10	8	-74.17
gain	8	11	-90.98
gain	11	8	-93.27
gain	8	12	-90.58
gain	12	8	-89.04
gain	8	13	-94.27
gain	13	8	-99.12
gain	8	14	-90.88
gain	14	8	-91.16
gain	8	15	-93.15
gain	15	8	-92.75
gain	8	16	-75.75
gain	16	8	-69.17
gain	8	17	-89.06
gain	17	8	-92.81
gain	8	18	-86.32
gain	18	8	-86.07
gain	8	19	-72.93
gain	19	8	-75.50
gain	8	20	-67.91
gain	20	8	-62.88
gain	8	21	-86.41
gain	21	8	-87.39
gain	8	22	-78.36
gain	22	8	-80.40
gain	8	23	-88.92
gain	23	8	-87.58
gain	8	24	-93.45
gain	24	8	-97.19
gain	8	25	-89.74
gain	25	8	-96.25
gain	8	26	-94.73
gain	26	8	-94.19
gain	8	27	-92.61
gain	27	8	-98.02
gain	8	28	-109.88
gain	28	8	-107.30
gain	8	29	-103.21
gain	29	8	-101.80
gain	8	30	-82.07
gain	30	8	-79.04
gain	8	31	-92.30
gain	31	8	-91.06
gain	8	32	-84.29
gain	32	8	-84.70
gain	8	33	-87.26
gain	33	8	-91.67
gain	8	34	-62.24
gain	34	8	-62.69
gain	8	35	-92.64
gain	35	8	-97.52
gain	8	36	-88.39
gain	36	8	-89.00
gain	8	37	-96.80
gain	37	8	-95.51
gain	8	38	-99.67
gain	38	8	-100.81
gain	8	39	-89.63
gain	39	8	-92.51
gain	8	40	-93.04
gain	40	8	-89.36
gain	8	41	-96.04
gain	41	8	-92.63
gain	8	42	-82.50
gain	42	8	-83.33
gain	8	43	-82.05
gain	43	8	-78.94
gain	8	44	-97.16
gain	44	8	-94.41
gain	8	45	-94.45
gain	45	8	-97.17
gain	8	46	-79.15
gain	46	8	-77.04
gain	8	47	-90.55
gain	47	8	-87.40
gain	8	48	-72.59
gain	48	8	-68.89
gain	9	10	-85.65
gain	10	9	-80.38
gain	9	11	-84.49
gain	11	9	-87.69
gain	9	12	-77.79
gain	12	9	-77.15
gain	9	13	-90.88
gain	13	9	-96.64
gain	9	14	-79.05
gain	14	9	-80.24
gain	9	15	-80.13
gain	15	9	-80.65
gain	9	16	-81.66
gain	16	9	-75.99
gain	9	17	-81.81
gain	17	9	-86.48
gain	9	18	-75.67
gain	18	9	-76.33
gain	9	19	-88.88
gain	19	9	-92.35
gain	9	20	-78.24
gain	20	9	-74.12
gain	9	21	-82.10
gain	21	9	-83.98
gain	9	22	-85.34
gain	22	9	-88.30
gain	9	23	-65.47
gain	23	9	-65.04
gain	9	24	-86.05
gain	24	9	-90.70
gain	9	25	-67.48
gain	25	9	-74.91
gain	9	26	-55.18
gain	26	9	-55.55
gain	9	27	-85.01
gain	27	9	-91.33
gain	9	28	-85.36
gain	28	9	-83.70
gain	9	29	-91.69
gain	29	9	-91.19
gain	9	30	-83.86
gain	30	9	-81.74
gain	9	31	-78.34
gain	31	9	-78.02
gain	9	32	-78.89
gain	32	9	-80.21
gain	9	33	-75.73
gain	33	9	-81.05
gain	9	34	-89.17
gain	34	9	-90.53
gain	9	35	-83.96
gain	35	9	-89.75
gain	9	36	-82.78
gain	36	9	-84.30
gain	9	37	-66.61
gain	37	9	-66.23
gain	9	38	-86.49
gain	38	9	-88.54
gain	9	39	-80.20
gain	39	9	-84.00
gain	9	40	-71.66
gain	40	9	-68.89
gain	9	41	-92.42
gain	41	9	-89.93
gain	9	42	-78.23
gain	42	9	-79.97
gain	9	43	-61.96
gain	43	9	-59.76
gain	9	44	-90.12
gain	44	9	-88.28
gain	9	45	-77.59
gain	45	9	-81.22
gain	9	46	-84.50
gain	46	9	-83.30
gain	9	47	-79.13
gain	47	9	-76.90
gain	9	48	-81.48
gain	48	9	-78.70
gain	10	11	-85.81
gain	11	10	-94.28
gain	10	12	-75.35
gain	12	10	-79.98
gain	10	13	-88.56
gain	13	10	-99.59
gain	10	14	-84.72
gain	14	10	-91.18
gain	10	15	-71.54
gain	15	10	-77.32
gain	10	16	-75.59
gain	16	10	-75.19
gain	10	17	-83.42
gain	17	10	-93.35
gain	10	18	-78.57
gain	18	10	-84.50
gain	10	19	-71.02
gain	19	10	-79.76
gain	10	20	-66.68
gain	20	10	-67.83
gain	10	21	-72.87
gain	21	10	-80.03
gain	10	22	-66.58
gain	22	10	-74.81
gain	10	23	-75.82
gain	23	10	-80.66
gain	10	24	-84.46
gain	24	10	-94.38
gain	10	25	-70.03
gain	25	10	-82.72
gain	10	26	-80.99
gain	26	10	-86.63
gain	10	27	-77.52
gain	27	10	-89.11
gain	10	28	-92.96
gain	28	10	-96.56
gain	10	29	-90.44
gain	29	10	-95.21
gain	10	30	-74.85
gain	30	10	-78.00
gain	10	31	-77.95
gain	31	10	-82.89
gain	10	32	-70.99
gain	32	10	-77.59
gain	10	33	-71.94
gain	33	10	-82.53
gain	10	34	-72.93
gain	34	10	-79.56
gain	10	35	-80.29
gain	35	10	-91.35
gain	10	36	-78.31
gain	36	10	-85.10
gain	10	37	-77.43
gain	37	10	-82.32
gain	10	38	-79.77
gain	38	10	-87.09
gain	10	39	-84.20
gain	39	10	-93.27
gain	10	40	-80.72
gain	40	10	-83.22
gain	10	41	-87.20
gain	41	10	-89.97
gain	10	42	-55.38
gain	42	10	-62.39
gain	10	43	-66.80
gain	43	10	-69.87
gain	10	44	-81.67
gain	44	10	-85.09
gain	10	45	-86.93
gain	45	10	-95.82
gain	10	46	-78.90
gain	46	10	-82.96
gain	10	47	-78.63
gain	47	10	-81.66
gain	10	48	-61.39
gain	48	10	-63.87
gain	11	12	-94.59
gain	12	11	-90.76
gain	11	13	-68.11
gain	13	11	-70.68
gain	11	14	-103.37
gain	14	11	-101.37
gain	11	15	-90.40
gain	15	11	-87.71
gain	11	16	-93.49
gain	16	11	-84.62
gain	11	17	-84.23
gain	17	11	-85.70
gain	11	18	-80.89
gain	18	11	-78.36
gain	11	19	-99.24
gain	19	11	-99.51
gain	11	20	-94.59
gain	20	11	-87.28
gain	11	21	-85.04
gain	21	11	-83.73
gain	11	22	-91.19
gain	22	11	-90.96
gain	11	23	-90.53
gain	23	11	-86.90
gain	11	24	-85.96
gain	24	11	-87.42
gain	11	25	-86.77
gain	25	11	-90.99
gain	11	26	-90.68
gain	26	11	-87.85
gain	11	27	-93.17
gain	27	11	-96.30
gain	11	28	-87.45
gain	28	11	-82.60
gain	11	29	-94.91
gain	29	11	-91.22
gain	11	30	-88.46
gain	30	11	-83.14
gain	11	31	-100.93
gain	31	11	-97.41
gain	11	32	-82.36
gain	32	11	-80.49
gain	11	33	-94.98
gain	33	11	-97.10
gain	11	34	-94.39
gain	34	11	-92.56
gain	11	35	-107.43
gain	35	11	-110.03
gain	11	36	-90.88
gain	36	11	-89.21
gain	11	37	-89.57
gain	37	11	-85.99
gain	11	38	-90.21
gain	38	11	-89.07
gain	11	39	-83.04
gain	39	11	-83.64
gain	11	40	-88.30
gain	40	11	-82.33
gain	11	41	-87.00
gain	41	11	-81.31
gain	11	42	-96.57
gain	42	11	-95.11
gain	11	43	-95.91
gain	43	11	-90.52
gain	11	44	-70.24
gain	44	11	-65.20
gain	11	45	-92.12
gain	45	11	-92.55
gain	11	46	-90.63
gain	46	11	-86.23
gain	11	47	-95.81
gain	47	11	-90.39
gain	11	48	-94.36
gain	48	11	-88.38
gain	12	13	-90.10
gain	13	12	-96.49
gain	12	14	-66.52
gain	14	12	-68.35
gain	12	15	-85.30
gain	15	12	-86.44
gain	12	16	-85.12
gain	16	12	-80.08
gain	12	17	-94.45
gain	17	12	-99.75
gain	12	18	-82.78
gain	18	12	-84.07
gain	12	19	-86.63
gain	19	12	-90.74
gain	12	20	-83.73
gain	20	12	-80.24
gain	12	21	-93.16
gain	21	12	-95.68
gain	12	22	-88.79
gain	22	12	-92.39
gain	12	23	-84.17
gain	23	12	-84.37
gain	12	24	-93.31
gain	24	12	-98.59
gain	12	25	-79.00
gain	25	12	-87.05
gain	12	26	-79.00
gain	26	12	-80.00
gain	12	27	-74.49
gain	27	12	-81.45
gain	12	28	-94.58
gain	28	12	-93.55
gain	12	29	-87.92
gain	29	12	-88.06
gain	12	30	-93.68
gain	30	12	-92.19
gain	12	31	-71.34
gain	31	12	-71.65
gain	12	32	-93.02
gain	32	12	-94.98
gain	12	33	-79.94
gain	33	12	-85.89
gain	12	34	-91.49
gain	34	12	-93.49
gain	12	35	-74.62
gain	35	12	-81.04
gain	12	36	-93.85
gain	36	12	-96.01
gain	12	37	-86.71
gain	37	12	-86.96
gain	12	38	-85.58
gain	38	12	-88.27
gain	12	39	-88.13
gain	39	12	-92.56
gain	12	40	-83.30
gain	40	12	-81.16
gain	12	41	-90.29
gain	41	12	-88.42
gain	12	42	-77.78
gain	42	12	-80.15
gain	12	43	-79.94
gain	43	12	-78.37
gain	12	44	-91.04
gain	44	12	-89.83
gain	12	45	-89.75
gain	45	12	-94.01
gain	12	46	-87.16
gain	46	12	-86.59
gain	12	47	-84.48
gain	47	12	-82.88
gain	12	48	-81.78
gain	48	12	-79.63
gain	13	14	-94.35
gain	14	13	-89.78
gain	13	15	-89.10
gain	15	13	-83.86
gain	13	16	-85.12
gain	16	13	-73.69
gain	13	17	-86.05
gain	17	13	-84.96
gain	13	18	-79.95
gain	18	13	-74.85
gain	13	19	-93.47
gain	19	13	-91.18
gain	13	20	-98.41
gain	20	13	-88.53
gain	13	21	-73.18
gain	21	13	-69.31
gain	13	22	-99.65
gain	22	13	-96.85
gain	13	23	-94.76
gain	23	13	-88.57
gain	13	24	-87.33
gain	24	13	-86.23
gain	13	25	-94.64
gain	25	13	-96.30
gain	13	26	-93.09
gain	26	13	-87.71
gain	13	27	-102.60
gain	27	13	-103.16
gain	13	28	-91.26
gain	28	13	-83.84
gain	13	29	-93.48
gain	29	13	-87.23
gain	13	30	-87.25
gain	30	13	-79.37
gain	13	31	-93.68
gain	31	13	-87.60
gain	13	32	-86.96
gain	32	13	-82.52
gain	13	33	-93.34
gain	33	13	-92.90
gain	13	34	-98.85
gain	34	13	-94.46
gain	13	35	-97.66
gain	35	13	-97.69
gain	13	36	-92.50
gain	36	13	-88.26
gain	13	37	-87.38
gain	37	13	-81.24
gain	13	38	-93.58
gain	38	13	-89.87
gain	13	39	-78.23
gain	39	13	-76.26
gain	13	40	-81.34
gain	40	13	-72.81
gain	13	41	-85.92
gain	41	13	-77.67
gain	13	42	-96.81
gain	42	13	-92.79
gain	13	43	-91.72
gain	43	13	-83.75
gain	13	44	-80.35
gain	44	13	-72.75
gain	13	45	-91.84
gain	45	13	-89.71
gain	13	46	-89.57
gain	46	13	-82.60
gain	13	47	-95.34
gain	47	13	-87.35
gain	13	48	-97.36
gain	48	13	-88.81
gain	14	15	-93.54
gain	15	14	-92.86
gain	14	16	-97.78
gain	16	14	-90.92
